,tweet_id,source,text,rating_numerator,rating_denominator,name,year,time,month,day,breed,jpg_url,prediction_1,confidence_1,confidence_result_1,prediction_2,confidence_2,confidence_result_2,prediction_3,confidence_3,confidence_result_3,retweet_count,favorite_count
17,886736880519319552,Twitter for iPhone,This is Mingus. He's a wonderful father to his smol pup. Confirmed ,13,10,Mingus,2017,23:58:41,7,16,   ,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,Kuvasz,0.309706,True,Great_Pyrenees,0.186136,True,Dandie_Dinmont,0.0863463,True,3443,12306
18,886366144734445568,Twitter for iPhone,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. ,12,10,Roscoe,2017,23:25:31,7,15,   pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,French_Bulldog,0.999201,True,Chihuahua,0.000361178,True,Boston_Bull,7.55616e-05,True,3316,21524
19,885984800019947520,Twitter for iPhone,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. ,12,10,Jimbo,2017,22:10:11,7,14,   ,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,Blenheim_Spaniel,0.972494,True,Shih-Tzu,0.00663012,True,Bernese_Mountain_Dog,0.00623915,True,7097,33382
20,885528943205470208,Twitter for iPhone,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. ,13,10,Maisey,2017,15:58:47,7,13,   ,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,Pug,0.369275,True,Labrador_Retriever,0.265835,True,Kuvasz,0.134697,True,6683,36689
21,885167619883638784,Twitter for iPhone,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. ,13,10,,2017,16:03:00,7,12,   ,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,Malamute,0.8124819999999999,True,Siberian_Husky,0.0717125,True,Eskimo_Dog,0.0557697,True,4556,22367
22,884925521741709313,Twitter for iPhone,This is Earl. He found a hat. Nervous about what you think of it. ,12,10,Earl,2017,00:01:00,7,12,   ,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,Italian_Greyhound,0.259916,True,American_Staffordshire_Terrier,0.198451,True,Staffordshire_Bullterrier,0.127725,True,16439,68152
23,884876753390489601,Twitter for iPhone,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. ,13,10,Lola,2017,20:47:12,7,11,   ,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,Chow,0.822103,True,Norwich_Terrier,0.106075,True,Norfolk_Terrier,0.0373485,True,6096,28514
24,884562892145688576,Twitter for iPhone,This is Kevin. He's just so happy. ,13,10,Kevin,2017,00:00:02,7,11,   ,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,Pug,0.5464060000000001,True,French_Bulldog,0.404291,True,Brabancon_Griffon,0.0440019,True,5100,24765
25,884441805382717440,Twitter for iPhone,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. ",14,10,,2017,15:58:53,7,10,   ,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,Pembroke,0.993225,True,Cardigan,0.00321648,True,Chihuahua,0.00208089,True,5856,27478
26,884162670584377345,Twitter for iPhone,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. ,12,10,Yogi,2017,21:29:42,7,9,doggo   ,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,German_Shepherd,0.707046,True,Malinois,0.199396,True,Norwegian_Elkhound,0.0491476,True,3128,20771
27,883838122936631299,Twitter for iPhone,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. ,12,10,Noah,2017,00:00:04,7,9,   ,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,Doberman,0.610946,True,Miniature_Pinscher,0.299603,True,Kelpie,0.0630203,True,3586,22349
28,883482846933004288,Twitter for iPhone,"This is Bella. She hopes her smile made you smile. If not, she is also offering you her favorite monkey. 13",5,10,Bella,2017,00:28:19,7,8,   ,https://pbs.twimg.com/media/DELC9dZXUAADqUk.jpg,Golden_Retriever,0.943082,True,Labrador_Retriever,0.032409,True,Kuvasz,0.00550072,True,10407,46860
29,883360690899218434,Twitter for iPhone,Meet Grizzwald. He may be the floofiest floofer I ever did see. Lost eyes saving a schoolbus from a volcano erpuption. ,13,10,Grizzwald,2017,16:22:55,7,7, floofer  ,https://pbs.twimg.com/media/DEJT3FeXoAAtwUy.jpg,Chow,0.987997,True,Tibetan_Mastiff,0.00709872,True,Newfoundland,0.00214033,True,3825,22986
30,883117836046086144,Twitter for iPhone,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... ",13,10,,2017,00:17:54,7,7,   ,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,Golden_Retriever,0.949562,True,Labrador_Retriever,0.0459479,True,Kuvasz,0.00247094,True,6949,37914
31,882762694511734784,Twitter for iPhone,This is Gus. He's quite the cheeky pupper. Already perfected the disinterested wink. ,12,10,Gus,2017,00:46:41,7,6,   pupper,https://pbs.twimg.com/media/DEAz_HHXsAA-p_z.jpg,Labrador_Retriever,0.85005,True,Chesapeake_Bay_Retriever,0.074257,True,Flat-Coated_Retriever,0.0155793999999999,True,5134,28903
32,882627270321602560,Twitter for iPhone,This is Stanley. He has his first swim lesson today. Doggle straps adjusted. Ready to go. ,13,10,Stanley,2017,15:48:34,7,5,   ,https://pbs.twimg.com/media/DD-40X3WAAAJPU5.jpg,Pembroke,0.542982,True,Chihuahua,0.251988,True,Cardigan,0.107699,True,6342,28382
33,882268110199369728,Twitter for iPhone,This is Alfy. You're witnessing his first watermelon experience. I think it was a success. ,13,10,Alfy,2017,16:01:23,7,4,   ,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,Golden_Retriever,0.762211,True,Labrador_Retriever,0.0989848999999999,True,Cocker_Spaniel,0.0171995,True,12118,45880
34,881666595344535552,Twitter for iPhone,This is Gary. He couldn't miss this puppertunity for a selfie. Flawless focusing skills. ,13,10,Gary,2017,00:11:11,7,3,   ,https://pbs.twimg.com/media/DDxPFwbWAAEbVVR.jpg,Saluki,0.529012,True,Afghan_Hound,0.250003,True,Golden_Retriever,0.160739,True,11099,51522
35,880872448815771648,Twitter for iPhone,Ugh not again. We only rate dogs. Please don't send in well-dressed  floppy-tongued street penguins. Dogs only please. Thank you... ,12,10,,2017,19:35:32,6,30,   ,https://pbs.twimg.com/media/DDl8zzJW0AAisCJ.jpg,Pembroke,0.791416,True,Norwich_Terrier,0.0613929,True,Chihuahua,0.0337257,True,3989,21734
36,880465832366813184,Twitter for iPhone,This is Bella. She had her first beach experience this morning. Complete success. ,12,10,Bella,2017,16:39:47,6,29,   ,https://pbs.twimg.com/media/DDgK-J4XUAIEV9W.jpg,Golden_Retriever,0.913255,True,Labrador_Retriever,0.0263286,True,Cocker_Spaniel,0.00937082,True,6546,29075
37,880095782870896641,Twitter for iPhone,Please don't send in photos without dogs in them. We're not @porch_rates. Insubordinate and churlish. Pretty good porch tho ,11,10,,2017,16:09:20,6,28,   ,https://pbs.twimg.com/media/DDa6ckbXgAAM1vV.jpg,Miniature_Pinscher,0.120298,True,Rhodesian_Ridgeback,0.106395,True,Beagle,0.106073,True,4533,28150
38,879862464715927552,Twitter for iPhone,This is Romeo. He would like to do an entrance. Requesting your immediate assistance. ,13,10,Romeo,2017,00:42:13,6,28,   ,https://pbs.twimg.com/media/DDXmPrbWAAEKMvy.jpg,Basset,0.813507,True,Beagle,0.146654,True,Cocker_Spaniel,0.00948502,True,3642,22667
39,879415818425184262,Twitter for iPhone,This is Duddles. He did an attempt. ,13,10,Duddles,2017,19:07:24,6,26,   ,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,English_Springer,0.383404,True,Boston_Bull,0.134967,True,Cardigan,0.110481,True,45849,107956
40,879008229531029506,Twitter for iPhone,This is Beau. That is Beau's balloon. He takes it everywhere. ,13,10,Beau,2017,16:07:47,6,25,   ,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,Vizsla,0.960513,True,Miniature_Pinscher,0.00943065,True,American_Staffordshire_Terrier,0.0087113,True,2812,19317
41,878776093423087618,Twitter for iPhone,This is Snoopy. He's a proud #PrideMonthPuppo. Impeccable handwriting for not having thumbs. ,13,10,Snoopy,2017,00:45:22,6,25,  puppo ,https://pbs.twimg.com/media/DDIKMXzW0AEibje.jpg,Italian_Greyhound,0.734684,True,Whippet,0.1504869999999999,True,Ibizan_Hound,0.0397246,True,4319,19763
42,878281511006478336,Twitter for iPhone,"Meet Shadow. In an attempt to reach maximum zooming borkdrive, he tore his ACL. Still ",13,10,Shadow,2017,16:00:04,6,23,   ,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,Basset,0.32042,True,Collie,0.215975,True,Appenzeller,0.1285069999999999,True,1349,7913
43,878057613040115712,Twitter for iPhone,This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. ,14,10,Emmy,2017,01:10:23,6,23,   ,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,French_Bulldog,0.839097,True,Boston_Bull,0.0787993999999999,True,Toy_Terrier,0.0152433999999999,True,7181,42876
44,877736472329191424,Twitter for iPhone,This is Aja. She was just told she's a good dog. Suspicions confirmed. ,13,10,Aja,2017,03:54:17,6,22,   ,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,Chesapeake_Bay_Retriever,0.8379559999999999,True,Labrador_Retriever,0.0620342,True,Weimaraner,0.0405991,True,17300,71144
45,877611172832227328,Twitter for iPhone,RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat ,14,10,,2017,19:36:23,6,21,   pupper,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,Irish_Setter,0.3647289999999999,True,Golden_Retriever,0.202907,True,Irish_Terrier,0.107473,True,83,0
46,877316821321428993,Twitter for iPhone,"Meet Dante. At first he wasn't a fan of his new raincoat, then he saw his reflection. H*ckin handsome. ",13,10,Dante,2017,00:06:44,6,21,   ,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,Saluki,0.5099670000000001,True,Italian_Greyhound,0.0904973,True,Golden_Retriever,0.0794058,True,5414,27907
47,877201837425926144,Twitter for iPhone,This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. ,12,10,Nelly,2017,16:29:50,6,20,   ,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,Pembroke,0.93112,True,Cardigan,0.0686982,True,Basenji,8.17379e-05,True,5880,27755
48,876838120628539392,Twitter for iPhone,This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. ,12,10,Ginger,2017,16:24:33,6,19,   pupper,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,Bloodhound,0.575751,True,Redbone,0.24097,True,Tibetan_Mastiff,0.0889348,True,3506,21125
49,876484053909872640,Twitter for iPhone,This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. ,13,10,Benedict,2017,16:57:37,6,18,   ,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,Golden_Retriever,0.874566,True,Irish_Terrier,0.0373542,True,Chow,0.0167235999999999,True,2511,19163
50,876120275196170240,Twitter for iPhone,"Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. ",13,10,Venti,2017,16:52:05,6,17,   ,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,Bernese_Mountain_Dog,0.534327,True,Saint_Bernard,0.346312,True,Greater_Swiss_Mountain_Dog,0.0949327,True,4903,28490
51,875747767867523072,Twitter for iPhone,"This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. ",13,10,Goose,2017,16:11:53,6,16,   ,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,Labrador_Retriever,0.799551,True,Chesapeake_Bay_Retriever,0.179975,True,Vizsla,0.0046176,True,4497,25773
52,875021211251597312,Twitter for iPhone,Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. ,12,10,,2017,16:04:48,6,14,   ,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,West_Highland_White_Terrier,0.7143189999999999,True,Siberian_Husky,0.0919133,True,Great_Pyrenees,0.0460381999999999,True,4922,26022
53,874680097055178752,Twitter for iPhone,Meet Cash. He hath acquired a stick. A very good stick tbh. ,12,10,Cash,2017,17:29:20,6,13,   ,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,Labrador_Retriever,0.836052,True,Staffordshire_Bullterrier,0.0470690999999999,True,Beagle,0.0360071,True,4875,28439
54,874296783580663808,Twitter for iPhone,This is Jed. He may be the fanciest pupper in the game right now. Knows it too. ,13,10,Jed,2017,16:06:11,6,12,   pupper,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,Cocker_Spaniel,0.437216,True,Miniature_Poodle,0.2771909999999999,True,Toy_Poodle,0.157402,True,4308,26651
55,874057562936811520,Twitter for iPhone,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... ",12,10,,2017,00:15:36,6,12,   ,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,Flat-Coated_Retriever,0.8321770000000001,True,Black-And-Tan_Coonhound,0.0404369,True,Newfoundland,0.0282283,True,4125,23134
56,874012996292530176,Twitter for iPhone,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. ",13,10,Sebastian,2017,21:18:31,6,11,  puppo ,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,Cardigan,0.806674,True,Pembroke,0.116622,True,Kelpie,0.0491819,True,11007,35501
57,873580283840344065,Twitter for iPhone,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. ",13,10,,2017,16:39:04,6,10,   ,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,Newfoundland,0.678537,True,Tibetan_Mastiff,0.244022,True,Chow,0.0485295,True,4143,24837
58,873213775632977920,Twitter for iPhone,This is Sierra. She's one precious pupper. Absolute ,12,10,Sierra,2017,16:22:42,6,9,   pupper,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,Vizsla,0.6197819999999999,True,Bloodhound,0.338069,True,Chesapeake_Bay_Retriever,0.0126763,True,1667,7467
59,872967104147763200,Twitter for iPhone,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. ,12,10,,2017,00:02:31,6,9,doggo   ,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,Labrador_Retriever,0.476913,True,Chesapeake_Bay_Retriever,0.174145,True,German_Short-Haired_Pointer,0.0928614,True,5669,28031
60,872820683541237760,Twitter for iPhone,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All ",13,10,,2017,14:20:41,6,8,   ,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,Pug,0.99912,True,French_Bulldog,0.00055192,True,Bull_Mastiff,7.28904e-05,True,3884,15029
61,872620804844003328,Twitter for iPhone,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. ,13,10,Monkey,2017,01:06:27,6,8,   ,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,Cocker_Spaniel,0.513191,True,Sussex_Spaniel,0.159088,True,Standard_Poodle,0.149509,True,3911,21309
62,872486979161796608,Twitter for iPhone,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... ,12,10,,2017,16:14:40,6,7,   ,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,Pembroke,0.931861,True,Cardigan,0.0377211999999999,True,Chihuahua,0.0119667,True,9429,41606
63,872261713294495745,Twitter for iPhone,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. ,13,10,Harry,2017,01:19:32,6,7,   ,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,Labrador_Retriever,0.972019,True,Flat-Coated_Retriever,0.00817828,True,Chesapeake_Bay_Retriever,0.00735927,True,6649,35085
64,871879754684805121,Twitter for iPhone,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. ,13,10,Lassie,2017,00:01:46,6,6,   ,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,Shetland_Sheepdog,0.969171,True,Collie,0.0182607,True,Pomeranian,0.00851534,True,11918,39090
65,871762521631449091,Twitter for iPhone,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. ,12,10,Rover,2017,16:15:56,6,5,   pupper,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,Labrador_Retriever,0.921393,True,Golden_Retriever,0.064608,True,Bloodhound,0.00338337,True,3678,20787
66,870656317836468226,Twitter for iPhone,This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still ,13,10,Cody,2017,15:00:16,6,2,   ,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,Pembroke,0.945495,True,Cardigan,0.0458755,True,Beagle,0.00432943,True,2817,12819
67,870374049280663552,Twitter for iPhone,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. ,13,10,Zoey,2017,20:18:38,6,1,   ,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,Golden_Retriever,0.841001,True,Great_Pyrenees,0.0992784,True,Labrador_Retriever,0.0326213,True,27680,85011
68,870308999962521604,Twitter for iPhone,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. ",13,10,Rumble,2017,16:00:09,6,1,   ,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,Greater_Swiss_Mountain_Dog,0.6227520000000001,True,Appenzeller,0.158463,True,Entlebucher,0.148115,True,4384,22453
69,869772420881756160,Twitter for iPhone,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. ",13,10,Dewey,2017,04:27:59,5,31,   ,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,Pembroke,0.980148,True,Cardigan,0.0192711,True,Malamute,0.00013626,True,10663,43710
70,869702957897576449,Twitter for iPhone,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. ,13,10,Stanley,2017,23:51:58,5,30,   ,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,Pembroke,0.993449,True,Cardigan,0.00632508,True,Chihuahua,0.000177598,True,6728,29116
71,869227993411051520,Twitter for iPhone,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. ,13,10,Gizmo,2017,16:24:37,5,29,   ,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True,4023,21112
72,868622495443632128,Twitter for iPhone,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. ,13,10,,2017,00:18:35,5,28,   ,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,Labrador_Retriever,0.868107,True,Great_Pyrenees,0.060973,True,Saint_Bernard,0.0334889,True,6275,28295
73,868552278524837888,Twitter for iPhone,Say hello to Cooper. His expression is the same wet or dry. Absolute ,12,10,Cooper,2017,19:39:34,5,27,   ,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,Whippet,0.378151,True,Italian_Greyhound,0.275935,True,American_Staffordshire_Terrier,0.0949906,True,2240,10539
74,867900495410671616,Twitter for iPhone,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... ",12,10,,2017,00:29:37,5,26,   ,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,Labrador_Retriever,0.522644,True,Kuvasz,0.332461,True,Dalmatian,0.0320081,True,4439,24964
75,867774946302451713,Twitter for iPhone,Meet Harold.  He's h*ckin cooperative. ,13,10,Harold,2017,16:10:44,5,25,   ,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,Border_Collie,0.661953,True,Cardigan,0.175718,True,Collie,0.0871424,True,7788,35179
76,867421006826221569,Twitter for iPhone,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. ,12,10,Shikha,2017,16:44:18,5,24,  puppo ,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,Eskimo_Dog,0.6164569999999999,True,Siberian_Husky,0.38133,True,Malamute,0.00167022,True,2697,16755
77,867072653475098625,Twitter for iPhone,RT @rachaeleasler: these @dog_rates hats are ,13,10,,2017,17:40:04,5,23,   ,https://pbs.twimg.com/media/DAElHfmUMAEH9lB.jpg,Blenheim_Spaniel,0.352946,True,Papillon,0.2117659999999999,True,Pekinese,0.112952,True,135,0
78,867051520902168576,Twitter for iPhone,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... ",13,10,,2017,16:16:06,5,23,   ,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,Samoyed,0.4714029999999999,True,Pekinese,0.302219,True,Pomeranian,0.156606,True,8425,33420
79,866686824827068416,Twitter for iPhone,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. ,12,10,Lili,2017,16:06:55,5,22,   ,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,Flat-Coated_Retriever,0.51473,True,Groenendael,0.306407,True,Curly-Coated_Retriever,0.0613140999999999,True,3727,20070
